# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 20:07:27 2023
#
# User preference: *
#
# CONSTRAINT:  where (kepoi_name like '%.01%'
# CONSTRAINT:  and koi_disposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_depth not null
# CONSTRAINT:  and koi_steff not null
# CONSTRAINT:  and koi_srad not null
# CONSTRAINT:  and koi_smass not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_smass
8008206,K00569.01,Kepler-185 c,CONFIRMED,CANDIDATE,5.6170e+02,1.94,530.0,4979.00,0.8030,0.8110
5683743,K00412.01,Kepler-546 b,CONFIRMED,CANDIDATE,3.6807e+03,7.31,1258.0,5818.00,1.2050,0.9770
5791986,K00413.01,Kepler-151 b,CONFIRMED,CANDIDATE,1.1248e+03,3.00,639.0,5456.00,0.8120,0.8780
9703198,K00469.01,,CANDIDATE,CANDIDATE,2.3098e+03,6.17,908.0,6228.00,1.0490,1.1070
9844088,K00470.01,Kepler-564 b,CONFIRMED,CANDIDATE,2.3979e+03,4.61,1129.0,5776.00,0.9500,1.0680
10019643,K00471.01,Kepler-163 c,CONFIRMED,CANDIDATE,6.3050e+02,3.20,648.0,5395.00,1.0710,0.8820
10123064,K00472.01,Kepler-565 b,CONFIRMED,CANDIDATE,1.4097e+03,3.16,1063.0,5873.00,0.8430,0.9300
8015907,K00517.01,Kepler-585 b,CONFIRMED,CANDIDATE,7.9190e+02,2.54,1178.0,5461.00,0.8970,0.9260
8017703,K00518.01,Kepler-174 b,CONFIRMED,CANDIDATE,1.0184e+03,2.09,553.0,4859.00,0.6510,0.6360
8120608,K00571.01,Kepler-186 c,CONFIRMED,CANDIDATE,6.5910e+02,1.14,464.0,3751.00,0.4430,0.4520
6289650,K00415.01,,CANDIDATE,CANDIDATE,4.7642e+03,7.03,334.0,5663.00,1.0310,0.9230
6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,1.5969e+03,3.08,551.0,5176.00,0.7380,0.8260
10155434,K00473.01,Kepler-1720 b,CONFIRMED,CANDIDATE,8.7170e+02,2.75,697.0,5573.00,0.8390,0.9390
10460984,K00474.01,Kepler-164 c,CONFIRMED,CANDIDATE,5.3280e+02,2.84,881.0,5888.00,1.0970,0.9660
8022244,K00519.01,Kepler-175 b,CONFIRMED,CANDIDATE,6.3300e+02,2.56,827.0,6063.00,1.0010,1.0790
2571238,K00084.01,Kepler-19 b,CONFIRMED,CANDIDATE,6.9170e+02,2.10,762.0,5546.00,0.8100,0.9070
8037145,K00520.01,Kepler-176 c,CONFIRMED,CANDIDATE,8.8210e+02,2.58,633.0,4963.00,0.8260,0.7890
8193178,K00572.01,Kepler-187 c,CONFIRMED,CANDIDATE,4.5530e+02,2.87,963.0,6112.00,1.2330,1.0570
8344004,K00573.01,Kepler-188 c,CONFIRMED,CANDIDATE,7.1140e+02,2.96,1025.0,5622.00,1.0890,0.9580
8355239,K00574.01,Kepler-189 c,CONFIRMED,CANDIDATE,1.0352e+03,2.98,544.0,4963.00,0.8260,0.7890
6879865,K00417.01,,CANDIDATE,CANDIDATE,6.8073e+03,12.23,656.0,5883.00,0.8920,0.9850
8352537,K00420.01,Kepler-547 b,CONFIRMED,CANDIDATE,2.6521e+03,3.80,768.0,4882.00,0.7380,0.7180
9552608,K00080.01,,CANDIDATE,CANDIDATE,1.0395e+03,96.08,1966.0,8133.00,3.2940,2.0530
10577994,K00475.01,Kepler-165 b,CONFIRMED,CANDIDATE,7.2350e+02,2.10,716.0,5081.00,0.7700,0.8640
10599206,K00476.01,Kepler-566 b,CONFIRMED,CANDIDATE,7.0660e+02,2.24,526.0,4768.00,0.7790,0.7590
10221013,K00728.01,,CANDIDATE,CANDIDATE,8.1264e+03,11.94,1026.0,6214.00,1.0760,1.1690
2299738,K07628.01,,CANDIDATE,CANDIDATE,9.7400e+01,0.69,1158.0,5094.00,0.7000,0.7430
10227020,K00730.01,Kepler-223 d,CONFIRMED,CANDIDATE,7.8180e+02,3.46,827.0,5814.00,1.2480,1.0550
4644604,K00628.01,Kepler-626 b,CONFIRMED,CANDIDATE,4.5710e+02,2.88,784.0,5784.00,1.0850,0.9660
4656049,K00629.01,Kepler-627 b,CONFIRMED,CANDIDATE,4.2990e+02,3.20,685.0,6419.00,1.3620,1.0120
7619236,K00682.01,,CANDIDATE,CANDIDATE,5.8778e+03,10.90,241.0,5589.00,1.2890,1.0260
7630229,K00683.01,,CANDIDATE,CANDIDATE,2.2978e+03,5.86,286.0,5799.00,1.0500,1.0280
7730747,K00684.01,,CANDIDATE,CANDIDATE,8.0010e+02,6.95,1452.0,5548.00,1.7930,1.0790
7764367,K00685.01,Kepler-644 b,CONFIRMED,CANDIDATE,3.0300e+02,3.07,1655.0,6432.00,1.5840,1.3370
7906882,K00686.01,,CANDIDATE,CANDIDATE,1.4252e+04,12.43,472.0,5589.00,0.9800,0.9250
7976520,K00687.01,,CANDIDATE,CANDIDATE,3.1600e+02,3.13,1430.0,5746.00,1.6870,1.1360
2302997,K07630.01,,CANDIDATE,CANDIDATE,1.9900e+02,0.78,388.0,3905.00,0.5210,0.5380
8505215,K00099.01,,CANDIDATE,CANDIDATE,1.8742e+03,3.12,109.0,4965.00,0.7360,0.7090
4827723,K00632.01,Kepler-629 b,CONFIRMED,CANDIDATE,2.6820e+02,1.34,816.0,5411.00,0.8310,0.9170
4841374,K00633.01,Kepler-630 b,CONFIRMED,CANDIDATE,8.2820e+02,3.25,343.0,5761.00,1.0440,0.9600
5020319,K00635.01,Kepler-1725 b,CONFIRMED,CANDIDATE,5.2310e+02,2.52,767.0,6020.00,1.0850,1.0490
8161561,K00688.01,Kepler-645 b,CONFIRMED,CANDIDATE,2.7490e+02,3.54,1730.0,6185.00,1.9720,1.4600
8361905,K00689.01,Kepler-646 b,CONFIRMED,CANDIDATE,4.1560e+02,1.53,632.0,5656.00,0.7370,0.8010
11250587,K00107.01,Kepler-464 b,CONFIRMED,CANDIDATE,4.6320e+02,3.53,1163.0,5858.00,1.5490,1.1330
8480285,K00691.01,Kepler-647 c,CONFIRMED,CANDIDATE,6.6800e+02,2.83,644.0,5956.00,1.0980,0.9220
10265898,K00732.01,Kepler-656 b,CONFIRMED,CANDIDATE,1.1307e+03,3.57,1569.0,5550.00,0.9540,1.0500
10271806,K00733.01,Kepler-224 c,CONFIRMED,CANDIDATE,1.6081e+03,3.15,758.0,5016.00,0.6790,0.7430
5113822,K00638.01,Kepler-199 b,CONFIRMED,CANDIDATE,1.1022e+03,2.90,595.0,5750.00,0.8820,0.9800
5120087,K00639.01,Kepler-631 b,CONFIRMED,CANDIDATE,4.5910e+02,2.89,828.0,6141.00,1.3520,1.2470
5121511,K00640.01,Kepler-632 b,CONFIRMED,CANDIDATE,6.5530e+02,2.43,500.0,5324.00,0.8530,0.9280
8557374,K00692.01,Kepler-213 b,CONFIRMED,CANDIDATE,1.8010e+02,1.33,1326.0,5736.00,1.0080,1.0870
8738735,K00693.01,Kepler-214 c,CONFIRMED,CANDIDATE,2.5320e+02,1.95,619.0,6000.00,1.0440,1.1220
8802165,K00694.01,Kepler-648 b,CONFIRMED,CANDIDATE,9.2810e+02,3.11,674.0,5679.00,0.9720,1.0580
10272442,K00734.01,Kepler-657 b,CONFIRMED,CANDIDATE,1.1513e+03,3.08,616.0,5955.00,0.9100,0.9990
10984090,K00112.01,Kepler-466 b,CONFIRMED,CANDIDATE,7.3680e+02,2.75,503.0,5833.00,1.0220,0.9740
4055765,K00100.01,,CANDIDATE,CANDIDATE,1.6190e+03,16.89,1578.0,6638.00,3.0790,1.5950
5131180,K00641.01,,CANDIDATE,CANDIDATE,1.3410e+03,2.73,457.0,4129.00,0.6520,0.6710
8805348,K00695.01,Kepler-649 b,CONFIRMED,CANDIDATE,5.8800e+02,2.16,564.0,5739.00,0.8960,0.8750
8878187,K00697.01,Kepler-650 b,CONFIRMED,CANDIDATE,4.8860e+02,3.62,1507.0,5827.00,1.4470,1.0810
4914423,K00108.01,Kepler-103 b,CONFIRMED,CANDIDATE,4.8220e+02,3.33,872.0,5880.00,1.4330,1.0680
10287242,K00735.01,,CANDIDATE,CANDIDATE,2.2644e+03,5.19,526.0,5237.00,0.7070,0.6740
10340423,K00736.01,Kepler-225 c,CONFIRMED,CANDIDATE,1.5290e+03,2.33,412.0,4126.00,0.6020,0.6160
10358759,K00738.01,Kepler-29 b,CONFIRMED,CANDIDATE,1.1846e+03,2.98,777.0,5730.00,0.8700,0.9680
5374854,K00645.01,Kepler-633 b,CONFIRMED,CANDIDATE,1.8890e+02,1.95,1021.0,5877.00,1.2650,0.9970
5531694,K00647.01,Kepler-634 b,CONFIRMED,CANDIDATE,2.1060e+02,2.06,1309.0,6011.00,1.4090,0.9630
5596440,K00648.01,,CANDIDATE,CANDIDATE,1.1702e+03,15.45,1567.0,6526.00,3.2320,1.5730
8962094,K00700.01,Kepler-215 d,CONFIRMED,CANDIDATE,5.5130e+02,2.23,527.0,5677.00,0.8280,0.9200
10386984,K00739.01,Kepler-658 b,CONFIRMED,CANDIDATE,7.2940e+02,1.39,871.0,3736.00,0.5250,0.5330
10395381,K00740.01,Kepler-659 b,CONFIRMED,CANDIDATE,9.1860e+02,2.44,513.0,4869.00,0.6870,0.7670
5613330,K00649.01,Kepler-635 b,CONFIRMED,CANDIDATE,3.1560e+02,2.71,802.0,6188.00,1.5240,1.3300
8456679,K00102.01,Kepler-1990 b,CONFIRMED,CANDIDATE,9.5260e+02,3.27,1554.0,5751.00,1.0710,1.0280
5786676,K00650.01,Kepler-1665 b,CONFIRMED,CANDIDATE,9.0340e+02,5.15,906.0,5059.00,1.6570,0.9470
5796675,K00652.01,Kepler-636 b,CONFIRMED,CANDIDATE,3.0760e+03,4.43,614.0,5303.00,0.8170,0.8600
9002278,K00701.01,Kepler-62 d,CONFIRMED,CANDIDATE,9.4320e+02,1.98,508.0,4926.00,0.6620,0.7270
5941160,K00654.01,Kepler-200 b,CONFIRMED,CANDIDATE,3.3650e+02,1.75,854.0,5675.00,0.9150,0.8780
5966154,K00655.01,Kepler-201 b,CONFIRMED,CANDIDATE,3.8710e+02,2.68,683.0,6034.00,1.1790,1.1640
9266431,K00704.01,Kepler-1726 b,CONFIRMED,CANDIDATE,6.8020e+02,2.47,582.0,5316.00,0.8040,0.8760
9458613,K00707.01,Kepler-33 d,CONFIRMED,CANDIDATE,7.9790e+02,4.76,853.0,5900.00,1.6940,1.1000
6020753,K00657.01,Kepler-202 b,CONFIRMED,CANDIDATE,5.4910e+02,1.53,802.0,4671.00,0.6800,0.7500
6062088,K00658.01,Kepler-203 b,CONFIRMED,CANDIDATE,5.0370e+02,2.61,1308.0,5821.00,1.0850,0.9720
9530945,K00708.01,Kepler-216 c,CONFIRMED,CANDIDATE,5.8690e+02,2.95,814.0,6086.00,1.2160,1.0130
6125481,K00659.01,Kepler-637 b,CONFIRMED,CANDIDATE,3.4250e+02,5.86,1002.0,5460.00,3.2310,1.6090
6267535,K00660.01,Kepler-638 b,CONFIRMED,CANDIDATE,2.9080e+02,2.32,1111.0,5460.00,1.3460,0.9110
1025986,K07621.01,,CANDIDATE,CANDIDATE,2.2890e+02,1.86,303.0,5604.00,1.1870,0.8640
6347299,K00661.01,Kepler-204 b,CONFIRMED,CANDIDATE,3.7960e+02,2.71,828.0,5815.00,1.1980,0.9760
9578686,K00709.01,Kepler-651 b,CONFIRMED,CANDIDATE,6.6390e+02,2.17,574.0,5376.00,0.8250,0.8140
9590976,K00710.01,Kepler-217 b,CONFIRMED,CANDIDATE,1.5580e+02,2.12,1413.0,6167.00,1.6890,1.1350
4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,9.3680e+02,1.77,737.0,3939.00,0.5570,0.5750
5441980,K00607.01,,CANDIDATE,CANDIDATE,1.0993e+04,11.16,940.0,5713.00,0.8930,1.0100
6365156,K00662.01,Kepler-639 b,CONFIRMED,CANDIDATE,3.0380e+02,2.29,957.0,5843.00,1.3320,1.1510
6425957,K00663.01,Kepler-205 b,CONFIRMED,CANDIDATE,5.3670e+02,1.37,757.0,4121.00,0.5530,0.5700
2444412,K00103.01,Kepler-1710 b,CONFIRMED,CANDIDATE,8.6450e+02,2.62,694.0,5650.00,0.8990,0.9320
9597345,K00711.01,Kepler-218 c,CONFIRMED,CANDIDATE,8.3770e+02,3.05,500.0,5497.00,1.0460,0.9880
5686174,K00610.01,Kepler-622 b,CONFIRMED,CANDIDATE,9.8320e+02,1.82,446.0,4102.00,0.5950,0.6120
6309763,K00611.01,,CANDIDATE,CANDIDATE,4.7479e+03,9.83,1384.0,6367.00,1.0870,1.1310
6442340,K00664.01,Kepler-206 c,CONFIRMED,CANDIDATE,2.1280e+02,1.85,825.0,5762.00,1.1430,0.9820
6685609,K00665.01,Kepler-207 d,CONFIRMED,CANDIDATE,4.3650e+02,3.60,1254.0,5918.00,1.5550,1.1810
9450647,K00110.01,Kepler-465 b,CONFIRMED,CANDIDATE,5.2020e+02,2.87,996.0,6215.00,1.2590,1.1700
9702072,K00714.01,Kepler-652 b,CONFIRMED,CANDIDATE,8.4740e+02,2.46,974.0,5328.00,0.8650,0.9710
9846348,K00716.01,,CANDIDATE,CANDIDATE,2.1932e+03,6.78,614.0,6096.00,0.9080,0.9750
9873254,K00717.01,Kepler-653 b,CONFIRMED,CANDIDATE,2.6200e+02,2.04,819.0,5676.00,1.2800,1.0560
6587002,K00612.01,Kepler-196 b,CONFIRMED,CANDIDATE,6.1610e+02,2.11,536.0,5132.00,0.7700,0.8050
7368664,K00614.01,Kepler-434 b,CONFIRMED,CANDIDATE,3.8607e+03,11.26,926.0,5963.00,1.4240,1.2200
6707835,K00666.01,Kepler-640 b,CONFIRMED,CANDIDATE,6.1370e+02,2.72,609.0,5629.00,0.9430,1.0330
2696205,K07636.01,,CANDIDATE,CANDIDATE,6.5100e+01,0.73,1765.0,5269.00,0.8360,0.8190
10318874,K00104.01,Kepler-94 b,CONFIRMED,CANDIDATE,1.5076e+03,3.25,997.0,4780.00,0.7610,0.8350
9884104,K00718.01,Kepler-219 b,CONFIRMED,CANDIDATE,3.8350e+02,3.29,1307.0,5788.00,1.4950,1.1790
9950612,K00719.01,Kepler-220 c,CONFIRMED,CANDIDATE,5.7760e+02,1.80,586.0,4499.00,0.6390,0.6430
10353968,K00618.01,Kepler-623 b,CONFIRMED,CANDIDATE,1.0262e+03,2.94,825.0,5672.00,0.9290,1.0080
11773022,K00620.01,Kepler-51 b,CONFIRMED,CANDIDATE,6.2087e+03,7.65,523.0,6046.00,0.9720,1.0530
7033671,K00670.01,Kepler-641 b,CONFIRMED,CANDIDATE,2.6220e+02,2.16,926.0,5672.00,1.2040,1.0050
7040629,K00671.01,Kepler-208 b,CONFIRMED,CANDIDATE,1.5000e+02,1.83,1379.0,5966.00,1.4990,1.2130
6678383,K00111.01,Kepler-104 b,CONFIRMED,CANDIDATE,5.0090e+02,2.35,852.0,5979.00,1.0050,0.9130
9963524,K00720.01,Kepler-221 c,CONFIRMED,CANDIDATE,1.3843e+03,3.10,860.0,5244.00,0.8100,0.8260
5780885,K00097.01,Kepler-7 b,CONFIRMED,CANDIDATE,7.4584e+03,16.66,1496.0,6036.00,1.9090,1.2360
12251650,K00621.01,,CANDIDATE,CANDIDATE,2.4177e+04,14.25,538.0,5088.00,0.6690,0.6670
12417486,K00622.01,,CANDIDATE,CANDIDATE,4.8809e+03,26.44,511.0,4994.00,3.3220,1.3000
12068975,K00623.01,Kepler-197 c,CONFIRMED,CANDIDATE,1.1900e+02,1.44,930.0,6003.00,1.1090,0.9020
7115785,K00672.01,Kepler-209 b,CONFIRMED,CANDIDATE,6.1250e+02,2.56,668.0,5506.00,0.9140,0.9040
2834805,K07638.01,,CANDIDATE,CANDIDATE,6.4100e+01,1.47,837.0,6148.00,1.6850,1.1760
7124613,K00673.01,Kepler-642 b,CONFIRMED,CANDIDATE,2.9100e+02,3.95,1810.0,6570.00,2.2970,1.3960
8711794,K00105.01,Kepler-463 b,CONFIRMED,CANDIDATE,1.0593e+03,3.14,880.0,5666.00,0.9670,0.7850
7277317,K00674.01,Kepler-643 b,CONFIRMED,CANDIDATE,1.7184e+03,10.47,963.0,4877.00,2.5950,1.0850
9964801,K00721.01,Kepler-654 b,CONFIRMED,CANDIDATE,2.8180e+02,2.13,831.0,5817.00,1.1710,0.9820
9965439,K00722.01,Kepler-655 b,CONFIRMED,CANDIDATE,4.6910e+02,2.66,588.0,6086.00,1.2270,1.0370
2569995,K07634.01,,CANDIDATE,CANDIDATE,9.3260e+03,15.11,500.0,5511.00,1.5970,1.0890
3541946,K00624.01,Kepler-198 b,CONFIRMED,CANDIDATE,8.7140e+02,2.70,655.0,5569.00,0.9270,0.9350
10264660,K00098.01,Kepler-14 b,CONFIRMED,CANDIDATE,2.3023e+03,9.86,1434.0,6372.00,2.0010,1.3130
7447200,K00676.01,Kepler-210 c,CONFIRMED,CANDIDATE,3.1390e+03,3.22,497.0,3912.00,0.5330,0.5560
7509886,K00678.01,Kepler-211 c,CONFIRMED,CANDIDATE,2.4100e+02,1.30,841.0,5297.00,0.8250,0.9380
10002866,K00723.01,Kepler-222 b,CONFIRMED,CANDIDATE,1.2660e+03,3.36,1004.0,5431.00,0.8430,0.9450
2577353,K07635.01,,CANDIDATE,CANDIDATE,1.7520e+02,1.59,511.0,5865.00,1.1810,1.0080
4478168,K00626.01,Kepler-624 b,CONFIRMED,CANDIDATE,3.7870e+02,2.45,852.0,6063.00,1.1910,1.0090
4563268,K00627.01,Kepler-625 b,CONFIRMED,CANDIDATE,4.0730e+02,1.89,852.0,5604.00,0.9120,1.0040
7515212,K00679.01,Kepler-212 c,CONFIRMED,CANDIDATE,3.6060e+02,2.99,664.0,5867.00,1.3560,1.1530
7529266,K00680.01,Kepler-435 b,CONFIRMED,CANDIDATE,4.5102e+03,26.52,1703.0,6093.00,3.9130,1.6670
8686373,K04066.01,Kepler-1936 b,CONFIRMED,CANDIDATE,3.6640e+02,4.59,524.0,6501.00,1.8540,1.4190
7256914,K04136.01,,CANDIDATE,CANDIDATE,5.8200e+01,1.19,1507.0,5575.00,1.3080,0.9650
5530112,K04067.01,Kepler-1937 b,CONFIRMED,CANDIDATE,6.5550e+02,3.09,1014.0,6457.00,1.1960,1.1900
6226908,K04068.01,Kepler-1546 b,CONFIRMED,CANDIDATE,1.0141e+03,3.78,671.0,5569.00,1.0190,0.8830
5906694,K04069.01,Kepler-1938 b,CONFIRMED,CANDIDATE,4.6430e+02,1.36,527.0,4522.00,0.6550,0.6460
9956082,K04139.01,Kepler-1557 b,CONFIRMED,CANDIDATE,1.6560e+02,1.38,1287.0,6260.00,1.0630,1.1180
6755944,K04072.01,Kepler-1547 b,CONFIRMED,CANDIDATE,6.1000e+01,2.24,3186.0,6105.00,2.3040,1.2350
3112129,K04144.01,,CANDIDATE,CANDIDATE,1.0980e+02,0.99,2299.0,5957.00,0.9370,1.0260
3103212,K04145.01,,CANDIDATE,CANDIDATE,8.2100e+01,0.96,1220.0,5692.00,1.0040,0.9680
10000941,K04146.01,Kepler-1558 b,CONFIRMED,CANDIDATE,9.0700e+01,0.80,1019.0,5115.00,0.8540,0.7980
9455677,K04076.01,Kepler-1548 b,CONFIRMED,CANDIDATE,6.4750e+02,2.57,350.0,5349.00,1.0320,0.8750
10875007,K04149.01,,CANDIDATE,CANDIDATE,1.4300e+02,1.71,996.0,6274.00,1.2320,1.2610
11465651,K04150.01,Kepler-1941 b,CONFIRMED,CANDIDATE,2.6490e+02,1.99,666.0,6404.00,1.1420,1.1750
3937814,K04084.01,Kepler-1549 b,CONFIRMED,CANDIDATE,7.5920e+02,2.68,286.0,5323.00,0.9950,0.8620
5881120,K04156.01,Kepler-1943 b,CONFIRMED,CANDIDATE,6.4500e+01,1.10,1098.0,6032.00,0.9730,1.0550
4548098,K04157.01,Kepler-1982 b,CONFIRMED,CANDIDATE,4.7200e+01,0.77,1282.0,6202.00,1.1220,1.2130
6106282,K04087.01,Kepler-440 b,CONFIRMED,CANDIDATE,8.7810e+02,1.61,229.0,4133.00,0.5610,0.5780
4078311,K04166.01,Kepler-1944 b,CONFIRMED,CANDIDATE,6.2640e+02,2.41,801.0,5585.00,0.9720,1.0640
11967788,K04021.01,,CANDIDATE,CANDIDATE,1.1220e+02,1.53,1207.0,6422.00,1.4210,1.2200
3103227,K04091.01,Kepler-1550 b,CONFIRMED,CANDIDATE,7.5490e+02,3.71,348.0,5929.00,1.3630,1.1850
4850961,K04092.01,Kepler-1551 b,CONFIRMED,CANDIDATE,4.4910e+02,2.74,722.0,6392.00,1.1620,1.2320
7199060,K04152.01,,CANDIDATE,CANDIDATE,5.0730e+02,8.00,839.0,6951.00,2.7580,1.6180
8439323,K04153.01,Kepler-1942 b,CONFIRMED,CANDIDATE,3.4690e+02,1.65,1012.0,5834.00,0.7970,0.8520
7733731,K04022.01,,CANDIDATE,CANDIDATE,7.6300e+01,2.04,1685.0,6109.00,2.3260,1.1880
10714072,K04024.01,Kepler-1541 b,CONFIRMED,CANDIDATE,1.6710e+02,1.95,1048.0,5365.00,1.5330,0.8990
3110177,K07644.01,,CANDIDATE,CANDIDATE,6.9600e+01,0.81,1191.0,5766.00,0.9290,0.8760
3232249,K07648.01,,CANDIDATE,CANDIDATE,1.1660e+02,0.80,1293.0,4832.00,0.7460,0.7910
5688683,K04097.01,Kepler-1939 b,CONFIRMED,CANDIDATE,2.0200e+02,0.99,816.0,4353.00,0.6030,0.6480
6607644,K04159.01,Kepler-1559 b,CONFIRMED,CANDIDATE,7.3700e+01,0.79,1609.0,5196.00,0.8890,0.8280
7610663,K04160.01,Kepler-1560 b,CONFIRMED,CANDIDATE,8.1500e+01,0.90,1269.0,5755.00,0.9930,0.9090
8222627,K04098.01,,CANDIDATE,CANDIDATE,8.4300e+01,2.39,2384.0,5023.00,2.5710,1.1570
8951205,K04099.01,Kepler-1940 b,CONFIRMED,CANDIDATE,3.0950e+02,1.28,885.0,5431.00,0.7170,0.8020
7838675,K04169.01,Kepler-1561 b,CONFIRMED,CANDIDATE,9.7500e+01,0.85,1682.0,5718.00,0.8630,0.9600
7100673,K04032.01,Kepler-1542 b,CONFIRMED,CANDIDATE,6.0900e+01,0.83,1160.0,5574.00,1.0650,0.9330
2984990,K07641.01,,CANDIDATE,CANDIDATE,8.3200e+01,1.36,1383.0,5455.00,1.5070,0.8770
3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,9.5140e+02,2.41,268.0,5273.00,0.8010,0.8610
7758018,K04105.01,,CANDIDATE,CANDIDATE,9.6170e+02,3.14,263.0,6025.00,0.9990,1.0800
10089911,K04034.01,Kepler-1543 b,CONFIRMED,CANDIDATE,2.1370e+02,6.14,1774.0,6303.00,3.5300,1.7860
11415243,K04036.01,Kepler-1544 b,CONFIRMED,CANDIDATE,6.1440e+02,1.69,241.0,4798.00,0.7070,0.7710
8264402,K04037.01,,CANDIDATE,CANDIDATE,3.9270e+02,3.36,361.0,6163.00,1.3130,1.1740
3129238,K07645.01,,CANDIDATE,CANDIDATE,5.3500e+01,0.55,1232.0,5341.00,0.7590,0.7050
7907808,K04109.01,,CANDIDATE,CANDIDATE,7.3000e+01,1.48,2411.0,4968.00,1.7550,0.9440
3955817,K04117.01,Kepler-1553 b,CONFIRMED,CANDIDATE,1.8760e+02,1.10,926.0,5072.00,0.8250,0.8220
10360722,K04051.01,Kepler-1545 b,CONFIRMED,CANDIDATE,1.1380e+03,2.75,274.0,4999.00,0.8430,0.8000
9700449,K04120.01,,CANDIDATE,CANDIDATE,3.3120e+02,1.93,420.0,6321.00,1.0580,1.1080
6349881,K04121.01,Kepler-1554 b,CONFIRMED,CANDIDATE,1.0277e+03,3.24,288.0,5275.00,0.9690,0.8550
6140059,K04123.01,,CANDIDATE,CANDIDATE,1.3190e+02,1.73,613.0,6198.00,1.2390,0.9980
1718958,K04053.01,Kepler-1934 b,CONFIRMED,CANDIDATE,6.0900e+01,0.85,1700.0,5925.00,1.0350,0.9680
6428794,K04054.01,Kepler-1701 b,CONFIRMED,CANDIDATE,6.4070e+02,2.21,273.0,5171.00,0.8010,0.8200
4673628,K04056.01,Kepler-1935 b,CONFIRMED,CANDIDATE,4.0570e+02,23.51,1083.0,5570.00,0.8990,0.8450
3852872,K07673.01,,CANDIDATE,CANDIDATE,1.2850e+02,1.87,475.0,4965.00,1.7080,0.9730
9272070,K04126.01,Kepler-1555 b,CONFIRMED,CANDIDATE,2.0990e+02,1.45,959.0,6201.00,0.9890,1.0580
5088400,K04127.01,Kepler-1556 b,CONFIRMED,CANDIDATE,3.6860e+02,1.67,797.0,5550.00,0.8780,0.9720
9086154,K04060.01,,CANDIDATE,CANDIDATE,3.8920e+02,2.36,329.0,5799.00,1.1910,0.9770
11970988,K04129.01,,CANDIDATE,CANDIDATE,5.8600e+01,0.69,1237.0,5240.00,0.9230,0.8330
6792908,K04341.01,,CANDIDATE,CANDIDATE,9.0700e+01,1.25,1067.0,6726.00,1.2580,1.0540
8087812,K04343.01,Kepler-1952 b,CONFIRMED,CANDIDATE,9.9400e+01,1.73,725.0,5973.00,1.3050,0.9220
10534155,K04345.01,,CANDIDATE,CANDIDATE,1.0890e+02,26.60,1397.0,5776.00,1.4550,0.8040
5308537,K04409.01,Kepler-1955 b,CONFIRMED,CANDIDATE,6.6300e+01,1.06,853.0,5825.00,1.2910,1.0490
6350882,K04410.01,,CANDIDATE,CANDIDATE,2.3650e+02,1.47,1078.0,6039.00,0.9510,1.0270
5281113,K04411.01,Kepler-1602 b,CONFIRMED,CANDIDATE,9.0600e+01,1.81,1159.0,6292.00,1.8730,1.3240
3450040,K04205.01,,CANDIDATE,CANDIDATE,9.7800e+01,0.88,1596.0,5632.00,0.9040,1.0260
9456281,K04207.01,,CANDIDATE,CANDIDATE,2.1080e+02,0.80,1227.0,4236.00,0.5390,0.5280
5129453,K04208.01,,CANDIDATE,CANDIDATE,3.1100e+02,1.23,878.0,4483.00,0.7310,0.7230
7918478,K04209.01,,CANDIDATE,CANDIDATE,9.4200e+02,2.35,693.0,5396.00,0.7020,0.7840
6026924,K04276.01,Kepler-1580 b,CONFIRMED,CANDIDATE,1.0460e+02,2.44,733.0,6237.00,2.2950,1.3990
9509343,K04346.01,,CANDIDATE,CANDIDATE,1.7430e+02,1.21,890.0,5248.00,0.9430,0.8440
3244792,K04347.01,Kepler-1592 b,CONFIRMED,CANDIDATE,1.4400e+02,0.99,1202.0,6021.00,0.8190,0.9220
1724719,K04212.01,Kepler-1569 b,CONFIRMED,CANDIDATE,1.1850e+02,1.69,1222.0,6174.00,1.3180,1.1090
5436161,K04351.01,,CANDIDATE,CANDIDATE,1.0766e+03,24.39,1592.0,5136.00,0.6120,0.6080
4571844,K04353.01,,CANDIDATE,CANDIDATE,1.5110e+03,3.92,742.0,6194.00,0.9810,0.9880
2859893,K04418.01,,CANDIDATE,CANDIDATE,1.2600e+03,3.19,247.0,5743.00,0.9030,1.0180
